Node	Weight_1	Weight_2	Weight_3	Query_1	Query_2	Query_3
Brd3	0.0010001021169369982	0.0010007926206324312	0.00603890126819619	False	False	False
Plcg2	0.0010006977488575795	0.0010161951463345319	0.002387371086677314	False	False	False
Clpp	0.001000136491971558	0.0010033982786758627	0.003298281153266063	False	False	False
Zmat3	0.0010001349204463864	0.001001844888893268	0.0012923970067483738	False	False	False
Itpr1	0.0010006754356257984	0.0010012762764060872	0.0010184319524034458	False	False	False
Stag3	0.0010016902125883575	0.0010233461302279795	0.044265356566912335	False	False	False
Lhx9	0.001001218394519633	0.0010570422020110756	0.024938887767972984	False	False	False
Ano1	0.0010002551149222475	0.0010041873679515964	0.002929801416598694	False	False	False
Rnf4	0.0010001299993075497	0.0010010938259962152	0.014578958645119919	False	False	False
Fmo5	0.0010001347794848887	0.0010032462302707551	0.0034792242114703017	False	False	False
Msrb2	0.0010001960920943656	0.001002429177099423	0.001294298296130764	False	False	False
Igsf8	0.001000111699671493	0.0010039591288848197	0.002563136289073879	False	False	False
Rnf31	0.00735849197369626	0.001009026845148818	0.00987842501110885	False	False	False
Evl	0.0010001215281737574	0.0010048630052622422	0.0033001090507336892	False	False	False
Erg	0.0010000696811182542	0.0010132089266473498	0.002272699116133559	False	False	False
Ppid	0.0010003328833375366	0.001002603215988779	0.016229204277234528	False	False	False
Mybph	0.001000267247727674	0.001378046882219097	0.0010024375475115707	False	False	False
Bspry	0.0010037478609134125	0.002908816337402841	0.1408545401801683	False	False	False
Kdm5b	0.001000160661983916	0.0010079639161092826	0.0020120525369903626	False	False	False
Crbn	0.0010000668523682287	0.0010010223405971558	0.0010728723638779513	False	False	False
Oas1b	0.05157611123771884	0.001027774188299619	0.030689398920706563	False	False	False
Calb2	0.00100056688319796	0.0921596340679392	0.002608419167517726	False	False	False
Grhl2	0.0010002092029926808	0.0010047774738269157	0.0011527292282813256	False	False	False
Kdm4c	0.0010002060203705152	0.0010039792715807645	0.007720016573280116	False	False	False
Fgf23	0.0010018201697260672	0.0010263829033268501	0.035308385296691794	False	False	False
Dmwd	0.0010000587335563975	0.001005944361285826	0.0010054029916848185	False	False	False
Tnpo3	0.001000028157466163	0.0010018832128523623	0.004715753776220402	False	False	False
Stip1	0.001000230061304928	0.0021395128344521355	0.01894845682418821	False	False	False
Tecr	0.0010001898077790952	0.0036730599755600084	0.010955409262371457	False	False	False
Grasp	0.0010002241474330188	0.0013264570904099997	0.0021473571670776502	False	False	False
Diap3	0.0010001230294705607	0.0010077529548220175	0.0028456228689652217	False	False	False
Cwc25	0.0010002881226425162	0.001006554805050284	0.012448890845554634	False	False	False
Asxl1	0.0010000689890257116	0.0010010335458178294	0.002186959050238942	False	False	False
Fgfr3	0.001000681467437172	0.0010060701835009425	0.016742378056328555	False	False	False
Rpa1	0.0010000667157455691	0.0010013936245947181	0.0012453148916864235	False	False	False
Ednra	0.0010002755216150451	0.0010034691071298778	0.0010580862366201256	False	False	False
Cd3d	0.001002663915768934	0.0010152040323859982	0.003772600036328582	False	False	False
Srsf3	0.0010000278501351443	0.001002111542853501	0.0010269120582610106	False	False	False
Fnta	0.023336522332464894	0.03133309644863481	0.056416736355223804	False	False	False
Mib1	0.001000338560681507	0.0010071014881086688	0.0035855914368252235	False	False	False
Surf4	0.0010000914061628408	0.0010020987738861872	0.02180682597677571	False	False	False
Ppia	0.0010000071341311723	0.0010041872789047798	0.008781096034899759	False	False	False
Baz2a	0.0010002569751031121	0.002063989222714166	0.009352560601385975	False	False	False
Gbp2	0.011424465297716239	0.001005778281899632	0.0027204455731264753	False	False	False
Ift88	0.00100006777343778	0.0010046509049924108	0.00421063622919976	False	False	False
Mfn1	0.0010000412400823619	0.0010013682668354245	0.01439560413981613	False	False	False
Bambi	0.02920334884254311	0.001366104044775422	0.0022019012301090603	False	False	False
Mogs	0.0010002469482284031	0.0010007158014150956	0.008043724996167668	False	False	False
Macf1	0.0010000442210781337	0.0010052954633453022	0.014851225226641136	False	False	False
Yif1b	0.0010000001580207057	0.001003432507008146	0.008027245163991715	False	False	False
Acadl	0.001000176753444462	0.0010028733342258536	0.0010048103968441921	False	False	False
Ripk1	0.001000054261628509	0.0013618438822661275	0.0011857267753505628	False	False	False
Pltp	0.001000130018137284	0.0010016656707584962	0.030546216250240305	False	False	False
Irf4	0.0010017010131970628	0.0010303755797536412	0.07666563019315079	False	False	False
Mrc1	0.0010001418467010092	0.0010027967800829425	0.003231791089701681	False	False	False
Gria2	0.00100011048388779	0.002245645779565004	0.004222660862270481	False	False	False
Acacb	0.0010003443106907386	0.0021075119493780894	0.020367085975093936	False	False	False
Fem1c	0.0010001959511716225	0.0010006952400800852	0.0011427361140887967	False	False	False
Ndc1	0.001000187459231119	0.0010097074349824145	0.0023663820248593344	False	False	False
Nrde2	0.001000418205819518	0.0010138551727008245	0.026873308258748042	False	False	False
Dhx58	0.06549838619146821	0.001025634364787951	0.0031701425675353242	False	False	False
Bcl7c	0.0010002408959775488	0.001001595263740787	0.005274328374536144	False	False	False
Nfat5	0.0010000878987552202	0.0010056807442380168	0.008981431988715278	False	False	False
Crip2	0.0010000791976164402	0.0010017656388537188	0.007675688463661889	False	False	False
C1qb	0.01796558794601233	0.0010059808768228403	0.0010037857823556697	False	False	False
Actn1	0.001000180386004968	0.001007204057792242	0.0024987118520835632	False	False	False
Gpr17	0.0010004397398927364	0.001014652680616531	0.0016619771079273765	False	False	False
Abcd2	0.001000059812140207	0.0010058690393032518	0.002706466630884367	False	False	False
Mcm6	0.001000308645140675	0.0020620296067773896	0.0010105111738861782	False	False	False
Ppif	0.0010001742443637102	0.001170461128176064	0.00609636326314659	False	False	False
Grm1	0.0010031113086626682	0.001060286436066482	0.011640169691635588	False	False	False
Grap2	0.0010012065105399108	0.001005243881107767	0.04874622899729744	False	False	False
Capzb	0.0010000766367272386	0.0010030498339065265	0.007473738182000102	False	False	False
Iigp1	0.4878944292362897	0.0026593144038805708	0.001023081734692151	True	False	False
Ssh3	0.0010004816238910013	0.0010097779698568878	0.049131345351694625	False	False	False
Tnip1	0.0010000045110808865	0.0010070538586823767	0.0010299025953468383	False	False	False
Pde3a	0.0010006614853714057	0.001007665582208291	0.0011522020095293241	False	False	False
Mib2	0.001000274359523492	0.0014165566525467048	0.0012825079358617206	False	False	False
Gsap	0.001000114119142421	0.0010135628906422917	0.03358349750770079	False	False	False
Acap2	0.0010000350222151555	0.00499580385815938	0.002871673040890352	False	False	False
Kif5a	0.0010001473574418054	0.0011176520719694079	0.022395522535075842	False	False	False
Gars	0.0010000496563986564	0.0010006742297497952	0.003562428283951644	False	False	False
Sf3b1	0.0010000553048809672	0.0010064101713812795	0.009145093719455568	False	False	False
Ift22	0.0010001283803984223	0.001005839762300246	0.024232196525293348	False	False	False
Med17	0.0010003873333080762	0.001002711863425208	0.0012764604714883341	False	False	False
Psme2	0.03994566532311491	0.0015094199485055973	0.008262853528050142	False	False	False
Sall2	0.0010002284450035114	0.001003207738150884	0.001021093786878579	False	False	False
Amy1	0.0010003676319753191	0.0010076604838605274	0.08894384542797358	False	False	False
Ppih	0.0010002838079261904	0.0020366464430293806	0.004407270160898497	False	False	False
Urgcp	0.0010000950946662756	0.0010002287715878946	0.004344955587364172	False	False	False
Nrk	0.0010019177116800742	0.00107303176819817	0.0027558421189354605	False	False	False
Hdac1	0.001000013476409579	0.00100037489390427	0.0010360982201749298	False	False	False
Ldlr	0.0010000045311929862	0.008998866812268115	0.001001280866505345	False	False	False
Kalrn	0.0010003989680209679	0.006081436608438842	0.004748587778050536	False	False	False
Phf6	0.0010000119545762538	0.0010099464359537198	0.001006620788875811	False	False	False
Myo1e	0.0010000019864787703	0.0010006493315040752	0.001026457635888791	False	False	False
Ccng1	0.0010002655079329249	0.0010005876755506996	0.026388777831035885	False	False	False
Sh2d5	0.0010003371149955936	0.001012533857364153	0.004032772965575625	False	False	False
Med22	0.0010003398296921538	0.002414771509647153	0.0010017722338487225	False	False	False
Xylt2	0.0010000078332698212	0.0010046547287961825	0.005588268726510634	False	False	False
E2f2	0.0010008632170581686	0.0010068478939575776	0.01693741759233804	False	False	False
Nrap	0.0014724560590427093	0.009443162843176877	0.049004161060200564	False	False	False
Ccna2	0.00100059442707971	0.0010091607937316414	0.0015492124692496616	False	False	False
Rpp14	0.001000333797265498	0.001008488653952481	0.008905745946458404	False	False	False
Vdac3	0.0010000091592796622	0.00100184643798094	0.0011446334897779712	False	False	False
Rnps1	0.001000034698359386	0.0010012935046714285	0.005712169651079971	False	False	False
Bpnt1	0.00100006687831357	0.001004576021040712	0.017355631765690393	False	False	False
Nkd1	0.005102204457694851	0.007775781486748173	0.029874352384976762	False	False	False
Myh6	0.0010007266489205613	0.0010034272207156665	0.011124352138751837	False	False	False
Ostc	0.0010002521489662578	0.0011566730009547597	0.02348624523276652	False	False	False
Tefm	0.001000086650146351	0.0010199053239365507	0.024222059554203326	False	False	False
Lrrk2	0.0010001819834533827	0.0010057102587451153	0.0010839501968667783	False	False	False
Isl2	0.0010000867976298587	0.002093222036840653	0.0012617458473339407	False	False	False
Hdac8	0.0016268378751415112	0.013747181176918293	0.008337968582623423	False	False	False
Tra2a	0.0010000773179126884	0.00100727123054736	0.007698901563183803	False	False	False
Egr1	0.0010000094408328742	0.02422841471534589	0.001655309229788671	False	False	False
Mlip	0.0010007765317431433	0.0010038278478109054	0.014684271438290146	False	False	False
Nlgn2	0.001000068887095412	0.0051360033423879055	0.0010693058350952499	False	False	False
Tpp1	0.0010001558035294832	0.001000707199113758	0.0010164999076373283	False	False	False
Skap1	0.001001227934542966	0.0010220886441882986	0.03799111150891935	False	False	False
Fads3	0.00100001739176449	0.0010060244737688285	0.0033715159367878876	False	False	False
Nolc1	0.0010000987973875343	0.0010008221868217722	0.0017870070684112677	False	False	False
Rbm33	0.0010002805152565472	0.0010037251418526204	0.0371231093382595	False	False	False
Adcy5	0.001000012146927582	0.001001172841255704	0.0024944742146031846	False	False	False
Kit	0.0010001635498097564	0.001003539056971796	0.0024787016977173624	False	False	False
Gga3	0.001000038625755814	0.0010047991035394858	0.0012855199871719208	False	False	False
Prex1	0.001000121274247017	0.0010012850651159812	0.028321419415802813	False	False	False
Myo9a	0.0010001506703666684	0.001819078227339242	0.02603403133687144	False	False	False
Tef	0.0010005669506872935	0.0022923110716262887	0.025704469038237997	False	False	False
Rad50	0.0010004551305229886	0.0010565955884308021	0.02974015085563913	False	False	False
Pogz	0.0010000111992525644	0.0010002206287408884	0.022338509181100613	False	False	False
Mta1	0.0010001849874485855	0.001003117344400276	0.0015996752526008413	False	False	False
Stk38	0.0010004082940503	0.0010024043058160456	0.00130945545187017	False	False	False
Trib2	0.0010000409198759005	0.011345562523116706	0.003676721683104574	False	False	False
Dclk1	0.0010001750827088403	0.0067492171400690875	0.0031029922162421	False	False	False
Rybp	0.0010000146619958043	0.0010060696662327166	0.005498263480862084	False	False	False
Tcea1	0.0010004256941519218	0.0030688716241853847	0.04973336157269081	False	False	False
Lactb	0.0010001360076438938	0.0010030783103897978	0.03330817491675406	False	False	False
Lsm2	0.001000444006842465	0.0010065394263607543	0.0018637594835991989	False	False	False
E2f6	0.0010000386989438513	0.0010013569058773867	0.008450745686056315	False	False	False
Rab36	0.0010003356022212839	0.0010070885492340712	0.0013109950241205607	False	False	False
Wbp1	0.0010003874972405458	0.0010096329104840155	0.005094020282801801	False	False	False
Nrbf2	0.001000454679721395	0.0010103966195395887	0.05043238586758398	False	False	False
Epn1	0.0010000423512799964	0.0010001332175089788	0.0011573982492879009	False	False	False
Elf2	0.001000201370449735	0.0010003099864911286	0.0010222247990873822	False	False	False
Irs1	0.0070217777239380465	0.0029899793747625502	0.009579253972913575	False	False	False
Kcnk1	0.0010000751475826074	0.001002189966598755	0.003832984188949237	False	False	False
Zap70	0.0010020151790057575	0.0010269917624277482	0.10162171284973553	False	False	False
Cndp2	0.0010000662684232105	0.0010065849174726222	0.0024724318215308626	False	False	False
Aqp4	0.001000136311955112	0.0010102326775382588	0.015503955573732651	False	False	False
Matk	0.0010000670009116725	0.001004527384567325	0.0010000904720481169	False	False	False
Dock2	0.0010001525953637204	0.001009645766206463	0.011165290051210714	False	False	False
Pink1	0.0010000986030329875	0.005619071620369746	0.0038167042521089567	False	False	False
Ikzf1	0.0010009569101487458	0.001543229447720125	0.011374065740565792	False	False	False
Kat8	0.0010000564626895295	0.001002076519633215	0.0012754470410323857	False	False	False
Dpm1	0.001000325038126053	0.0010100469122541545	0.0010159989377338222	False	False	False
Rbbp4	0.001000028261983201	0.0010015145066693868	0.0017212708937495353	False	False	False
Cntf	0.0010004308384070587	0.06576394828505837	0.0029008402855985934	False	False	False
Cnih4	0.0010000383709826129	0.0010055549728850413	0.002814456183887549	False	False	False
Actn4	0.0010000250200504516	0.001000821897192719	0.008953355821899687	False	False	False
Ocln	0.0010006381673927194	0.0010032781972525281	0.0033119149277085367	False	False	False
Gas7	0.0012540088925191801	0.04172387447679797	0.02099906939611788	False	False	False
Unc5a	0.0010002193258635945	0.001005033303000006	0.0013841089016730958	False	False	False
Hpca	0.0010000658224766966	0.0032233030124040377	0.00200764819638122	False	False	False
Wdr33	0.001000155637339304	0.001001167736820733	0.0022079138512096524	False	False	False
Pura	0.0010000760652172714	0.0010056649413697288	0.028340641894206892	False	False	False
Pex19	0.0010001973421644651	0.0010027550010372364	0.00137775042596523	False	False	False
Ppil1	0.001000093902108056	0.0015818818733605358	0.006964302780997658	False	False	False
Fgf7	0.00100105922442402	0.0019729492037054383	0.005736035739060265	False	False	False
Bcl9	0.0010000530352411528	0.0010067042223533148	0.002793351394367029	False	False	False
Zfp27	0.001000183377831888	0.001003618501710242	0.001387845537838723	False	False	False
Sat1	0.003596780274904278	0.007852610656318598	0.0011737204347662359	False	False	False
Spin1	0.001000033324137251	0.0010006851599947582	0.002613316900193633	False	False	False
Lpp	0.001000385942737699	0.0010091014330215033	0.0027788885456429104	False	False	False
Ksr2	0.0010003572199636034	0.001003298858296516	0.0010834792341177638	False	False	False
Lifr	0.0010001917322835197	0.010381206261339322	0.006517027850185399	False	False	False
Brca2	0.0010006076261740752	0.002339515615755524	0.018022694159717766	False	False	False
Vwa8	0.0010000230793686558	0.0010007473826380959	0.00423311226672779	False	False	False
Ric8b	0.001000227233141554	0.0010036572308995003	0.005546223022903779	False	False	False
Cdsn	0.001000943336537472	0.0010205665420766805	0.0016985091983471043	False	False	False
Vti1b	0.0010000062489158208	0.0024488758797270105	0.0058574280368723875	False	False	False
Pawr	0.0010002993430141083	0.001009805854564052	0.0010067962283991673	False	False	False
Bbs1	0.0010000375170797582	0.001008162263418755	0.0027989085033966105	False	False	False
Mlec	0.0010000985170978665	0.001002174818802997	0.017760783227976633	False	False	False
Sep15	0.001000184863694689	0.0010040515189198025	0.004991174480753462	False	False	False
Brca1	0.001000046700393011	0.0010000038291087747	0.0013073959962062289	False	False	False
Rgs9	0.0011444851226880299	0.0022314893645684957	0.0014306118670713553	False	False	False
Nek1	0.0010002945856628967	0.0010048886372935218	0.0029911015582670428	False	False	False
Arl3	0.0010002112363238487	0.0010078118285800695	0.011410603108363334	False	False	False
Styx	0.0010000253489436974	0.0010071500802937496	0.0020859841913452274	False	False	False
Trrap	0.0010000554789234692	0.0011743492779668061	0.0025922286540783525	False	False	False
Diap2	0.0010002566460927745	0.004204214403998924	0.0033947968301679425	False	False	False
Kcna3	0.0010020365639839442	0.0010107751907691156	0.001021346337778775	False	False	False
Cdc37	0.0010000081605797638	0.0016053903636776468	0.003947957940771393	False	False	False
Asb1	0.0010000225616163324	0.001003955109195836	0.0014000193104729394	False	False	False
Psmd7	0.0010001108186024437	0.0010014803019243056	0.0014196860908562935	False	False	False
Oaz3	0.0010000323464692388	0.0010056330251003156	0.0010031251890183744	False	False	False
Cic	0.0010000468101150255	0.001000658380616367	0.015633540896405555	False	False	False
Erap1	0.017352542224473615	0.0010106486992034413	0.001001271431433998	False	False	False
Map4	0.0010000709320268277	0.0010004872419747545	0.0015641730220561818	False	False	False
Pcm1	0.0010000227044561563	0.00100225457869233	0.010449370869221198	False	False	False
Dok4	0.0010000817791034824	0.0011126695007052357	0.0013594382957149236	False	False	False
Slpi	0.001003795332682719	0.12682753122673282	0.3941144943292542	False	False	False
Prc1	0.0010004158044221775	0.0010040328257609032	0.039291293786566414	False	False	False
Idh3a	0.0010002156318752655	0.0010021216242726292	0.02881328944107843	False	False	False
Copz2	0.001000306608585102	0.0021070070549639155	0.001029980508197644	False	False	False
Tfeb	0.0010001192930757434	0.001000784633160351	0.0011342875107097027	False	False	False
Setd7	0.001000217325731401	0.0010024529363413623	0.02406685567598203	False	False	False
Casp8	0.001000786998114818	0.0010123395188014655	0.020656090500523635	False	False	False
Snx8	0.0010002296783882074	0.0010080220118032404	0.0036301031736226466	False	False	False
Ip6k2	0.0010002152158083777	0.005194846167903122	0.007893442100366299	False	False	False
Cdc45	0.0010002552299243582	0.0015966734807610536	0.0063084533624605055	False	False	False
Mus81	0.0010001005813172635	0.0010092687464719947	0.007527444106867324	False	False	False
Grpr	0.0010012857949521687	0.0010116066523993552	0.008117031725901454	False	False	False
Atrx	0.0010000037438432673	0.0010012268546522483	0.01664415566131729	False	False	False
Cisd1	0.0010000999769531405	0.0012522999455773925	0.01006355805071953	False	False	False
Brsk2	0.001000127739256189	0.001001717221177318	0.004787688288598584	False	False	False
H13	0.0010001098547644267	0.0010020216413224629	0.001668540202594901	False	False	False
Acaca	0.0010001064724920517	0.010693208765622284	0.003171762764572007	False	False	False
Cpsf3	0.001000099731262964	0.0021078491781108375	0.0036279596475027134	False	False	False
Matr3	0.0010000981925229818	0.0010005793628151752	0.001692417935826421	False	False	False
Efna4	0.0010007247343561516	0.0010223976816924316	0.002701226735252425	False	False	False
Lman1	0.0010000701369866332	0.001000431138093677	0.0010047039844317469	False	False	False
Gid8	0.0010000427897594566	0.0010072748209661911	0.006311257974826935	False	False	False
Cog2	0.0010001291379217597	0.0010029949194290191	0.019806099430743237	False	False	False
Nmi	0.012904710751607304	0.0019309508951960953	0.0013472697134284232	False	False	False
Xirp1	0.0010039232928581749	0.030920372768530865	0.006705940175319345	False	False	False
Meox2	0.0010001467647891768	0.001015642094362264	0.0014120746861519015	False	False	False
Bmp1	0.0010002904869098337	0.0010034852527804198	0.006531955951891055	False	False	False
Cpeb3	0.0010001080168726836	0.001004311697267048	0.003930502826798264	False	False	False
Klhl1	0.0010010497078058458	0.0010431160400941359	0.0010358147733704375	False	False	False
Hook1	0.001000123324258147	0.0010051533813317443	0.01685885936409082	False	False	False
Glis1	0.0010008609113793092	0.001030632496511944	0.0017829309229172993	False	False	False
Utp15	0.0010005526339998334	0.0017775367760730315	0.0029656876918730405	False	False	False
Nf1	0.0010002941706821348	0.0010014325121223305	0.005067766902639615	False	False	False
Aif1l	0.0010010387121023978	0.0029459307216277678	0.01919202001660947	False	False	False
Gpm6b	0.0010019810242565185	0.01572214138395312	0.04977980152925728	False	False	False
Ola1	0.001000019085803322	0.0010027385221106759	0.0011418721875734545	False	False	False
Oasl2	0.5030179263269968	0.43026033796581514	0.03961388016318374	True	True	False
Klhl6	0.0010001598803935283	0.0010158265214442446	0.0029531848356806707	False	False	False
Haus1	0.0010002457164203348	0.0028717334195853513	0.0012522437319988473	False	False	False
E2f8	0.0010005045922152917	0.0010312600082915111	0.11288058993344575	False	False	False
Ubl7	0.0010002867364233615	0.0010071373590090332	0.014029666726078704	False	False	False
Wls	0.001000341822843231	0.0019351747117806425	0.008947511991397084	False	False	False
Adcy8	0.0010000232154179758	0.0017706251842224416	0.008799692565001734	False	False	False
Cgnl1	0.0010002796852931176	0.0035950618000930574	0.004180308762915127	False	False	False
Mdfi	0.0010012772688626885	0.0010432828852422274	0.008169447706906335	False	False	False
Mff	0.0010000426691974568	0.0010019563661133194	0.008989931482892958	False	False	False
Scrib	0.0010003478425451666	0.0010058763923859605	0.004254089645872537	False	False	False
Nlgn3	0.001000403951775838	0.001006597239259007	0.009259975359078666	False	False	False
Ube2a	0.0010002255440000028	0.0010072828182919491	0.012505774497095942	False	False	False
Mtch2	0.0010000358105881327	0.0010037321775932969	0.001939227024589793	False	False	False
Stat4	0.0010008853958974595	0.001093315144293812	0.0034636057978031827	False	False	False
Las1l	0.0010002108156390542	0.0010015779104185529	0.0014049595620129489	False	False	False
Nfam1	0.0010005883985743677	0.001028651110904657	0.011476049391641697	False	False	False
Cux2	0.0010001709344189163	0.0010158577268682216	0.009405131776670645	False	False	False
Dlg3	0.0010005182461408455	0.001003018849130022	0.0034309520597639504	False	False	False
Abcd3	0.0010001882699476878	0.0010029566696732237	0.0038300764420666736	False	False	False
Ipo11	0.0010000646526622367	0.0010061460806370483	0.0010023243063470085	False	False	False
Jade1	0.0010000012906782652	0.001007803815707147	0.009059703596911915	False	False	False
Ttf2	0.001000082579295644	0.0010040350510252562	0.0010175591209863875	False	False	False
Gsta3	0.0010037278896350564	0.00104434446313804	0.001272654288546803	False	False	False
Ift46	0.001000050648703037	0.0012718975431964736	0.001000648963182082	False	False	False
Ccl7	0.0010004134592845036	0.03389534980752758	0.0022477864588836627	False	False	False
Npm2	0.0010028712164685987	0.0010738595014388769	0.002506290066451908	False	False	False
Cd19	0.0010005867909688416	0.001016037446142786	0.008270425126532746	False	False	False
Cebpa	0.0010000719191234685	0.0010138012651956893	0.0018142662515766694	False	False	False
Traf4	0.0010001264361529862	0.0010003292282853651	0.004387666515050067	False	False	False
Rtf1	0.00100015416349424	0.0010084108241365168	0.0015264714198951225	False	False	False
Numbl	0.0010000828451086348	0.001001750256882689	0.0018997629604264239	False	False	False
Pax9	0.0010011631777899588	0.0010320005241492582	0.0010229368983821969	False	False	False
Vac14	0.0010000268763023506	0.0010074869961611299	0.0017313657161209316	False	False	False
Atm	0.001000301727532077	0.0016488617032077413	0.0094425885971482	False	False	False
Pdia4	0.001000231084111669	0.0011502861740385105	0.024190038609863535	False	False	False
Tnni3	0.0010018240681076926	0.001035780249413532	0.07814862084938765	False	False	False
Stx8	0.001000065235034586	0.001009667011500242	0.0025069024797150403	False	False	False
Tead4	0.001001534013182825	0.0010119647258582838	0.020041543306500324	False	False	False
Nfrkb	0.0010000565355409749	0.0010051875045908871	0.007808184911735686	False	False	False
Knop1	0.0010001129855990007	0.0010045561391824446	0.0011040201836508383	False	False	False
Sae1	0.0010001121588757989	0.002901986275723168	0.0032363925651809136	False	False	False
Grem1	0.001003393157427092	0.0010199913083673267	0.2644160408322965	False	False	False
Ddx24	0.0010002712124604627	0.0010818442162607805	0.0016829087363817703	False	False	False
G2e3	0.0010002692222183536	0.0010144528678733837	0.00237803312149938	False	False	False
Ktn1	0.0010000482114316711	0.0010084851102320808	0.0066180000549715245	False	False	False
Asph	0.0010000867834229078	0.001000437512578271	0.0031559010923071754	False	False	False
Tsn	0.001000047428846103	0.0010037775665050145	0.0015636358577317503	False	False	False
Traip	0.0010005561019946114	0.0010328367722915502	0.0023499002208501804	False	False	False
Rap2b	0.0010002154400538127	0.001007182322075414	0.006712553754567098	False	False	False
Sik3	0.0010001932087715603	0.0010081069123334403	0.006272452644628468	False	False	False
Ift74	0.001000035353756715	0.001007866136040426	0.0012013578819925603	False	False	False
Naca	0.0010002289265150651	0.001003890278581123	0.0010115162105590093	False	False	False
Itpr2	0.0010000788102411697	0.0010116902363702573	0.014201552588079126	False	False	False
Tnip2	0.001000312500493887	0.0010041564002622328	0.11198539754713119	False	False	False
Fus	0.0010003878097838111	0.0013933492055105783	0.016704604399463644	False	False	False
Tirap	0.0010003513775277122	0.0010123981254319813	0.001234817678300285	False	False	False
Elf1	0.001000011844782499	0.0010021501913052729	0.0077927621071735495	False	False	False
Wdr18	0.0010000359798847933	0.0010007158928683146	0.001682115660129527	False	False	False
Lrrc1	0.001000265189681008	0.0010047373918627128	0.002061823764023226	False	False	False
Wwp1	0.0010003761620753322	0.0010056657739549038	0.0010189214285286079	False	False	False
Irak3	0.0010005987692080392	0.0010070465000681927	0.0073588786246863835	False	False	False
Mlf2	0.001000032152735588	0.0010037343850600145	0.001425037768330781	False	False	False
Ehmt2	0.001000007918852669	0.0010044959283997637	0.0024661493833385527	False	False	False
Ecsit	0.0010000104859033943	0.0010042152269423752	0.0029659045085492935	False	False	False
Sox18	0.0010001328764535928	0.0010087441520365756	0.014669078509689355	False	False	False
Bmi1	0.0010000355487515687	0.001009728254320945	0.006398009807660163	False	False	False
Ppil2	0.0010000196930836538	0.0012429294271162645	0.0026215744875013004	False	False	False
Tipin	0.001000255171880479	0.0010127027488474555	0.0014871477664358623	False	False	False
Nr0b2	0.0010002292580244836	0.011752521846314819	0.028474691804823274	False	False	False
Cd27	0.0010020339196042266	0.0010173743386400968	0.0024376901503416334	False	False	False
Mei4	0.0010006797352864573	0.0010332579685288223	0.002812861039814131	False	False	False
Uvrag	0.0010000414973799934	0.00100392005901286	0.0032337371472989083	False	False	False
Lacc1	0.0010006995157168055	0.0010018738318259138	0.001477549781951364	False	False	False
Nr1d1	0.0010001119520399158	0.10207775540075428	0.01003503873474354	False	False	False
Hdac7	0.0010002022900890933	0.006585222898254885	0.08360435038177051	False	False	False
Dgkz	0.0010001817666277983	0.0010010484934190478	0.00496499814720634	False	False	False
Ssbp3	0.001000031639727104	0.0010054926719551957	0.0010338182808119476	False	False	False
Farp2	0.001000497733122936	0.001587057035737667	0.015336383827293416	False	False	False
Apbb1	0.001000068754241843	0.0010033824481719667	0.0011825406342853752	False	False	False
Hap1	0.0010003819156007884	0.0010050432584948663	0.0034492068612979737	False	False	False
Med21	0.0010001848916613696	0.0010066674593996001	0.014762474407538431	False	False	False
Gmeb2	0.0010004886221706803	0.001738577085865684	0.02739926825747428	False	False	False
Dhx32	0.0010001876627593745	0.0010071905755635884	0.004126303098939028	False	False	False
Hunk	0.0010004420768054076	0.0018069453845892293	0.0030316883040231246	False	False	False
Cep97	0.001000125874783609	0.0010066657545240712	0.005109561458092938	False	False	False
Lyar	0.00100064303673502	0.0043260594186128225	0.011314559509925722	False	False	False
Rad9a	0.001000001016514532	0.0010017162440156136	0.0017339604371056382	False	False	False
Lrba	0.0010002100605815626	0.0010048390746171371	0.001015395784157027	False	False	False
Rhoj	0.001000481916280065	0.0401374763808133	0.008801488612182787	False	False	False
Jun	0.0010000258690243558	0.02877235434634917	0.0014307843275392215	False	False	False
Musk	0.0010003470921784022	0.003919331270693337	0.00437902489599328	False	False	False
Psmg1	0.0010002652303503505	0.0010064515995467326	0.006703273260237313	False	False	False
Vps72	0.0010000632754140093	0.0010021325543244843	0.0013563319706722979	False	False	False
Rest	0.0010000950993698686	0.001015962251665756	0.0027232739188767533	False	False	False
Naaa	0.0010001003780729482	0.001005834250732888	0.0023096798529322685	False	False	False
Cul4b	0.0010000007423444316	0.0018962631880233057	0.016925413706687216	False	False	False
Crocc	0.001000144625672873	0.0010141427608486016	0.015441800390711257	False	False	False
Shh	0.0010005504356840223	0.004710161878245319	0.010490524583248846	False	False	False
Peli3	0.0010001378338591745	0.0010031672247130543	0.006814544639479134	False	False	False
Trpm8	0.0010002140043606008	0.0024278962195515997	0.011062853193111025	False	False	False
Tusc1	0.0010003909532512185	0.0010131191302334686	0.0014147490145026739	False	False	False
Fli1	0.0010006603489380306	0.0010114786492032251	0.05556398980185256	False	False	False
Atg2b	0.0010001999266376815	0.0010013817938876533	0.00396633075386303	False	False	False
Abca6	0.0010000440706341312	0.0010053735786583072	0.005429400581021615	False	False	False
Traf2	0.001000376896859933	0.001010871718517686	0.008786266747966844	False	False	False
Lrch4	0.001000398306378221	0.0010017419453397767	0.03350935241898206	False	False	False
Cabp1	0.0010001417901027848	0.0013582586040587598	0.0018536965528922933	False	False	False
Ddb1	0.0010000915751462904	0.001000530904386359	0.0011851350272914457	False	False	False
