source	target	score
SMCE1	SSBP3	0.4786857006429171
CDN1B	Q3TQ10	0.4786857006429171
CDN1B	SKP1	0.4786857006429171
IKBB	ARI2	0.4786857006429171
FYN	CLNK	0.4786857006429171
PPM1F	EED	0.4786857006429171
PTPRE	S4R1M0	0.4786857006429171
HCLS1	A16L1	0.4786857006429171
STA5A	PRLR	0.4786857006429171
HNF4A	TF7L2	0.4786857006429171
THOC4	TEDC2	0.4786857006429171
HNF4A	SRBP1	0.4786857006429171
IMPCT	CDK1	0.4786857006429171
ATX1	KDM1A	0.4786857006429171
SEPT7	NEB2	0.4786857006429171
DHB8	PP1A	0.4786857006429171
RORG	ARI5A	0.4786857006429171
STA5A	JAK2	0.4786857006429171
EFNB1	EPHB3	0.4786857006429171
ILK	AKT1	0.4786857006429171
CUX1	TFE3	0.4786857006429171
LIMK1	PAXI	0.4786857006429171
STA5A	JAK3	0.4786857006429171
STOM	ATX1	0.4786857006429171
PK3CA	CRKL	0.4786857006429171
AMRP	KCMA1	0.4786857006429171
SYEP	EED	0.4786857006429171
PK3CA	RRAS2	0.4786857006429171
FUS	ZBT7B	0.4786857006429171
PK3CA	FBX32	0.4786857006429171
UBP25	ASPC1	0.4786857006429171
UBP25	TRAF5	0.4786857006429171
PK3CA	RASH	0.4786857006429171
ISL1	BRE1B	0.4786857006429171
ISL1	BRE1A	0.4786857006429171
RPB7	ERR2	0.4786857006429171
TAU	Q8BQ46	0.4786857006429171
PURA	FACD2	0.4786857006429171
DAB2	M3K7	0.4786857006429171
DNM1L	EED	0.4786857006429171
FGFP1	FGF2	0.4786857006429171
SRC	SHC3	0.4786857006429171
CDX2	EXOS9	0.4786857006429171
DDB1	ELF5	0.4786857006429171
PP1G	ZBT7B	0.4786857006429171
PDLI7	DMRT2	0.4786857006429171
NEK9	FBXW7	0.4786857006429171
SRC	SHIP1	0.4786857006429171
RAC1	ABR	0.4786857006429171
PHB	TFE3	0.4786857006429171
MARH5	MFN1	0.4786857006429171
ATF1	ATF4	0.4786857006429171
HS90A	HIF1A	0.4786857006429171
TBX3	GSC	0.4786857006429171
TBX3	TFE3	0.4786857006429171
HS90A	NEB2	0.4786857006429171
NEK9	EED	0.4786857006429171
TBX3	MIXL1	0.4786857006429171
H14	TIA1	0.4786857006429171
PDLI7	SH2B2	0.4786857006429171
H14	RGS14	0.4786857006429171
HS90A	NOD1	0.4786857006429171
H14	FACD2	0.4786857006429171
CASP3	XIAP	0.4786857006429171
CASP3	WASC2	0.4786857006429171
ITB3	KPCB	0.4786857006429171
H14	EED	0.4786857006429171
DAB1	PLCG1	0.4786857006429171
RB	JARD2	0.4786857006429171
CADH1	CSK21	0.4786857006429171
LNX1	KPCG	0.4786857006429171
RL40	FA92A	0.4786857006429171
CADH1	LIMA1	0.4786857006429171
RS3A	NPM	0.4786857006429171
TAF1A	TAF1B	0.4786857006429171
CADH1	ACTN1	0.4786857006429171
DVL2	DACT2	0.4786857006429171
TAU	Q3TA69	0.4786857006429171
CAC1A	CACB1	0.4786857006429171
PGFRB	VGFR2	0.4786857006429171
MYOD1	SMAD2	0.4786857006429171
TBB5	TFE3	0.4786857006429171
RL18	HNRPK	0.4786857006429171
LYAM2	SELPL	0.4786857006429171
TAU	Q3UZI0	0.4786857006429171
AL3A2	FACD2	0.4786857006429171
HNRL2	ERR2	0.4786857006429171
HNRL2	ZBT7B	0.4786857006429171
ITB2	ITAL	0.4786857006429171
RL18	FACD2	0.4786857006429171
TOP2A	CUL3	0.4786857006429171
TF2AY	TF2AA	0.4786857006429171
CAC1C	MLP3B	0.4786857006429171
FLOT1	GLUT4	0.4786857006429171
CAPZB	1433Z	0.4786857006429171
FOSB	HDAC2	0.4786857006429171
CTNB1	TF7L1	0.4786857006429171
TAU	TCPE	0.4786857006429171
TSP2	Q3TR40	0.4786857006429171
TAU	RAB10	0.4786857006429171
ANXA7	KCMA1	0.4786857006429171
KAT5	FOXP3	0.4786857006429171
RL18	EED	0.4786857006429171
H2AV	TFE3	0.4786857006429171
CBLB	DTX1	0.4786857006429171
CAPZB	BAG3	0.4786857006429171
GLI1	SMRC2	0.4786857006429171
RGS9	OPRM	0.4786857006429171
TRADD	K1C16	0.4786857006429171
HSP72	H2AX	0.4786857006429171
HSP72	NEB2	0.4786857006429171
LENG8	FOXP3	0.4786857006429171
HSP72	WDTC1	0.4786857006429171
ACK1	PSMD1	0.4786857006429171
TF2L1	RBM4	0.4786857006429171
PTBP1	RAVR1	0.4786857006429171
PP2BC	1433Z	0.4786857006429171
HS71B	BAG1	0.4786857006429171
HS71B	HIF1A	0.4786857006429171
HS71B	BAG5	0.4786857006429171
HS71B	PROF2	0.4786857006429171
TF2L1	ACL6A	0.4786857006429171
ZCCHV	ZBT7B	0.4786857006429171
RARG	AJUBA	0.4786857006429171
ZCCHV	A16L1	0.4786857006429171
E41L2	MPP6	0.4786857006429171
Q3UQ17	NUP98	0.4786857006429171
TNR9	TNFL9	0.4786857006429171
NCBP1	A16L1	0.4786857006429171
Q3UZI0	ZBT7B	0.4786857006429171
FCOR	FOXO3	0.4786857006429171
GBRB1	GBRA1	0.4786857006429171
SHAN3	NLGN2	0.4786857006429171
ITB3	SRC	0.4786857006429171
TAL1	SSBP3	0.4786857006429171
SHAN3	SYNE1	0.4786857006429171
BIN1	DYN1	0.4786857006429171
XRCC6	TRI29	0.4786857006429171
SHAN3	S12A5	0.4786857006429171
NANOG	UHRF1	0.4786857006429171
SHAN3	SKP1	0.4786857006429171
Q3UJF1	MEF2C	0.4786857006429171
AGAP2	MINK1	0.4786857006429171
BIN1	DYN3	0.4786857006429171
FLI1	Q3UM65	0.4786857006429171
M3K1	GRAP1	0.4786857006429171
M3K1	ECSIT	0.4786857006429171
NUFP2	A16L1	0.4786857006429171
PHF12	SIN3B	0.4786857006429171
RN123	UBAC1	0.4786857006429171
DYN1	DRD2	0.4786857006429171
RXRA	NR1H4	0.4786857006429171
DUS1	PP2AB	0.4786857006429171
HELLS	NANOG	0.4786857006429171
RXRA	ZN423	0.4786857006429171
CEBPA	GBB2	0.4786857006429171
BIN1	WASL	0.4786857006429171
NPHP4	ABC8B	0.4786857006429171
CTND1	NMDE2	0.4786857006429171
CEBPA	TERA	0.4786857006429171
CTND1	WDTC1	0.4786857006429171
TAU	TBB3	0.4786857006429171
DPH1	DPH2	0.4786857006429171
CTND1	SHIP1	0.4786857006429171
THOC4	EED	0.4786857006429171
AKT1	HSPB2	0.4786857006429171
DYN1	PROF1	0.4786857006429171
DLDH	TIA1	0.4786857006429171
CEBPA	RBM39	0.4786857006429171
RL40	TEDC2	0.4786857006429171
CD22	TLR6	0.4786857006429171
ARRB1	ARRB2	0.4786857006429171
CD22	TLR5	0.4786857006429171
ANC2	CDC20	0.4786857006429171
CEBPA	BHE41	0.4786857006429171
Q8C253	UACA	0.4786857006429171
NMDE1	NMDE3	0.4786857006429171
NMDE1	Q6ZWQ9	0.4786857006429171
NMDE1	PDE10	0.4786857006429171
CCND3	CDN1B	0.4786857006429171
CEBPA	SMRD2	0.4786857006429171
KAT5	SIR1	0.4786857006429171
RET	EPHA2	0.4786857006429171
ATX1	HKDC1	0.4786857006429171
ATX1	WDHD1	0.4786857006429171
EF1A1	HNRPK	0.4786857006429171
DACH1	SIX6	0.4786857006429171
GBB1	ARBK1	0.4786857006429171
GPM6A	NEB2	0.4786857006429171
TRAF2	NEDD4	0.4786857006429171
EF1A1	MDM2	0.4786857006429171
M3K4	TRAF4	0.4786857006429171
ATX1	TERA	0.4786857006429171
TRAF2	TRAF3	0.4786857006429171
TRAF2	MABP1	0.4786857006429171
BARX2	TLE1	0.4786857006429171
DYN1	FACD2	0.4786857006429171
THYG	SORT	0.4786857006429171
TRAF2	MAVS	0.4786857006429171
CLOCK	KAT5	0.4786857006429171
CLOCK	KAT2B	0.4786857006429171
CAP1	NEB2	0.4786857006429171
FLNA	KAT5	0.4786857006429171
SNP23	IKKA	0.4786857006429171
HDAC1	DAXX	0.4786857006429171
DYN1	SH3K1	0.4786857006429171
CAV3	Q5SUG4	0.4786857006429171
HDAC1	PPARG	0.4786857006429171
HDAC1	TET1	0.4786857006429171
HDAC1	PHF12	0.4786857006429171
ATX1	ACACA	0.4786857006429171
HDAC1	RBBP4	0.4786857006429171
DLDH	FACD2	0.4786857006429171
HDAC1	CCNE1	0.4786857006429171
PCMD2	IQCB1	0.4786857006429171
NKX22	TLE3	0.4786857006429171
HDAC1	DACT2	0.4786857006429171
HDAC1	DZIP3	0.4786857006429171
HDAC1	Q8BPQ2	0.4786857006429171
TAU	DCLK1	0.4786857006429171
LNX1	HECAM	0.4786857006429171
HDAC1	DACT1	0.4786857006429171
HDAC1	MTA1	0.4786857006429171
CAVN1	CAV1	0.4786857006429171
Q3UQ17	PML	0.4786857006429171
EF1A1	1433E	0.4786857006429171
SUMO1	RBBP7	0.4786857006429171
SRPRB	WDTC1	0.4786857006429171
DNJB6	FOXP3	0.4786857006429171
PTN11	DAB1	0.4786857006429171
EF1A1	1433Z	0.4786857006429171
EIF1	WDTC1	0.4786857006429171
KSYK	TRAF3	0.4786857006429171
AT2A2	IQCB1	0.4786857006429171
ATX1	ELAV4	0.4786857006429171
ENPL	A4	0.4786857006429171
ATX1	PTN23	0.4786857006429171
SOX2	LMBL3	0.4786857006429171
VHL	RHBT3	0.4786857006429171
ATX1	SRSF1	0.4786857006429171
PRDX4	FACD2	0.4786857006429171
VHL	PARD3	0.4786857006429171
PRDX4	EED	0.4786857006429171
LNX1	PFKAL	0.4786857006429171
LNX1	CTNB1	0.4786857006429171
CIDEA	CIDEC	0.4786857006429171
ERCC3	SMAD5	0.4786857006429171
ATX1	H2B1C	0.4786857006429171
ATX1	2AAA	0.4786857006429171
LNX1	NDEL1	0.4786857006429171
LNX1	NDRG2	0.4786857006429171
ATX1	ATX2L	0.4786857006429171
VHL	PAR6A	0.4786857006429171
ATX2	FOXP3	0.4786857006429171
ATX2	PLST	0.4786857006429171
ATX2	PLSL	0.4786857006429171
PER3	BMAL1	0.4786857006429171
ULK1	UBC	0.4786857006429171
TBA3	RARA	0.4786857006429171
IKZF3	FACD2	0.4786857006429171
ATX1	H2A1F	0.4786857006429171
FHL2	TRAF4	0.4786857006429171
FHL2	HAND1	0.4786857006429171
EF1A1	TRAF6	0.4786857006429171
SALL4	P66A	0.4786857006429171
CSKP	PRKN	0.4786857006429171
ATX1	SP16H	0.4786857006429171
TBA1B	TEDC2	0.4786857006429171
GDIA	NEB2	0.4786857006429171
TBA1B	IQCB1	0.4786857006429171
VATA	ACTB	0.4786857006429171
SPTA1	CBL	0.4786857006429171
SOX6	DAZP2	0.4786857006429171
JUN	CREB1	0.4786857006429171
JUN	CTNB1	0.4786857006429171
FLOT1	CAV3	0.4786857006429171
VATA	NEB2	0.4786857006429171
VATA	ACTN1	0.4786857006429171
DNM1L	FIS1	0.4786857006429171
SPTA1	NMDZ1	0.4786857006429171
RPB1	DDX5	0.4786857006429171
ELK1	FBXW7	0.4786857006429171
VATE1	Q91YH6	0.4786857006429171
ATX1	RBM10	0.4786857006429171
CCNG2	ARF	0.4786857006429171
ATX1	NONO	0.4786857006429171
UBC	UBP25	0.4786857006429171
VA0D1	NEB2	0.4786857006429171
HS71B	CHIP	0.4786857006429171
VA0D1	Q91YH6	0.4786857006429171
UBC	TEDC2	0.4786857006429171
ATX1	SRSF9	0.4786857006429171
LIFR	CTF2	0.4786857006429171
FACD2	FLNC	0.4786857006429171
PDX1	MAFA	0.4786857006429171
UBC	UBP44	0.4786857006429171
ATX1	MLKL	0.4786857006429171
ATX1	ODO2	0.4786857006429171
FACD2	UBXN1	0.4786857006429171
LIFR	CTF1	0.4786857006429171
ELF1	FOXP3	0.4786857006429171
ATX1	NOP56	0.4786857006429171
FACD2	IPO4	0.4786857006429171
FACD2	MK67I	0.4786857006429171
LNX1	SPKAP	0.4786857006429171
EF1A1	RN123	0.4786857006429171
NPHP4	K1C14	0.4786857006429171
EF1A1	IQCB1	0.4786857006429171
TCPQ	FACD2	0.4786857006429171
NPHP4	SPTB2	0.4786857006429171
DMD	SGCZ	0.4786857006429171
DMD	PGM5	0.4786857006429171
MYOD1	SMAD1	0.4786857006429171
NPHP4	MYH9	0.4786857006429171
DMD	LDB3	0.4786857006429171
KCC2A	INADL	0.4786857006429171
ATX1	DNJA2	0.4786857006429171
NPHP4	SMTN	0.4786857006429171
CSK22	KDM2B	0.4786857006429171
CD79A	CD79B	0.4786857006429171
LNX1	BCR	0.4786857006429171
NPHP4	K1C20	0.4786857006429171
PDCD6	CASP9	0.4786857006429171
ATX1	MTA2	0.4786857006429171
ATX1	MYO1C	0.4786857006429171
TRI56	FOXP3	0.4786857006429171
RB	NDF1	0.4786857006429171
DYL1	IQCB1	0.4786857006429171
ACTB	RING2	0.4786857006429171
PRS6B	FACD2	0.4786857006429171
TAU	LANC2	0.4786857006429171
GRK6	OPSD	0.4786857006429171
DNJC5	VAMP2	0.4786857006429171
TF2L1	Q80X22	0.4786857006429171
DNJC5	SYPH	0.4786857006429171
PRS6B	UBQL2	0.4786857006429171
IL1R1	TOLIP	0.4786857006429171
TCPQ	EED	0.4786857006429171
YES	ARRB1	0.4786857006429171
ARL1	WDTC1	0.4786857006429171
KCNC1	KIF5A	0.4786857006429171
EF1A1	FACD2	0.4786857006429171
FACD2	HNRPU	0.4786857006429171
ATX2	TRPV1	0.4786857006429171
KPCE	IRAK1	0.4786857006429171
GABT	NEB2	0.4786857006429171
WDR5	MAFA	0.4786857006429171
PO5F1	ERR3	0.4786857006429171
FACD2	SP110	0.4786857006429171
CTBP2	FACD2	0.4786857006429171
GATA1	RBBP4	0.4786857006429171
WDR5	CSR2B	0.4786857006429171
PCNA	CDK4	0.4786857006429171
RIPK2	TRAF6	0.4786857006429171
1433G	NEB2	0.4786857006429171
RIPK2	LRRK2	0.4786857006429171
NANOG	ASH2L	0.4786857006429171
TAU	VATE1	0.4786857006429171
CTND1	KIF3B	0.4786857006429171
PP2AB	NEB2	0.4786857006429171
AF10	PO5F1	0.4786857006429171
PO5F1	Q3V1Q5	0.4786857006429171
PP2AB	WDTC1	0.4786857006429171
NANOG	PSMD2	0.4786857006429171
CTND1	NMDZ1	0.4786857006429171
LMBL2	TFDP1	0.4786857006429171
ASXL2	BAP1	0.4786857006429171
GBB1	APH1A	0.4786857006429171
PO5F1	CTCF	0.4786857006429171
TBA1B	FA92A	0.4786857006429171
TAU	HNRL2	0.4786857006429171
KSYK	M3K7	0.4786857006429171
PO5F1	FLNA	0.4786857006429171
GBB1	APH1B	0.4786857006429171
LMBL2	EED	0.4786857006429171
PO5F1	TCRG1	0.4786857006429171
LMBL2	REST	0.4786857006429171
VGFR1	CD2AP	0.4786857006429171
BCL2	FAK1	0.4786857006429171
PO5F1	ANR17	0.4786857006429171
RAC1	TIAM1	0.4786857006429171
TAU	1433G	0.4786857006429171
LNX1	Q8C048	0.4786857006429171
LMBL2	MTA2	0.4786857006429171
TAU	CAMKV	0.4786857006429171
LMBL2	EHMT2	0.4786857006429171
MTAP2	KCC2D	0.4786857006429171
GNAQ	RGS18	0.4786857006429171
SYUA	RAB8A	0.4786857006429171
LMBL2	MBD3	0.4786857006429171
SMCE1	PO5F1	0.4786857006429171
SUMO1	KLF5	0.4786857006429171
CD3Z	PTN6	0.4786857006429171
DYL1	NEB2	0.4786857006429171
TAU	KCRB	0.4786857006429171
RUVB1	CTR9	0.4786857006429171
RUVB1	FACD2	0.4786857006429171
NECD	FEZ2	0.4786857006429171
TAU	RAP2B	0.4786857006429171
FACD2	Q8BVQ9	0.4786857006429171
KCRB	INADL	0.4786857006429171
CIRBP	FACD2	0.4786857006429171
LYN	SKAP2	0.4786857006429171
FACD2	DDX18	0.4786857006429171
LYN	ITA2	0.4786857006429171
P85A	NMDZ1	0.4786857006429171
NSF	FACD2	0.4786857006429171
SHAN3	MPCP	0.4786857006429171
SMCE1	SMCA2	0.4786857006429171
TNR5	IKKA	0.4786857006429171
TNR5	MP2K7	0.4786857006429171
UB2D3	TAXB1	0.4786857006429171
GNA13	PHAG1	0.4786857006429171
CCND3	PLK4	0.4786857006429171
NED4L	SGK1	0.4786857006429171
ARP2	RGS14	0.4786857006429171
1433F	NEB2	0.4786857006429171
LEF1	DACT2	0.4786857006429171
KLRBC	CLC2I	0.4786857006429171
UB2D3	TNAP3	0.4786857006429171
BRAF	ECM29	0.4786857006429171
ITB3	CSK	0.4786857006429171
WNT7B	FZD10	0.4786857006429171
ARP2	FACD2	0.4786857006429171
IL4RA	CHIP	0.4786857006429171
RXRB	TGIF1	0.4786857006429171
ARP2	EED	0.4786857006429171
RXRG	TGIF1	0.4786857006429171
NANOG	NCOR2	0.4786857006429171
ACTZ	1433E	0.4786857006429171
NSF	EED	0.4786857006429171
ACTZ	TRPV1	0.4786857006429171
CCL5	CCR4	0.4786857006429171
RASK	AB1IP	0.4786857006429171
FACD2	FSP1	0.4786857006429171
STF1	PITX1	0.4786857006429171
STF1	CTNB1	0.4786857006429171
ALDH2	FACD2	0.4786857006429171
PACR	IGF1R	0.4786857006429171
PTN11	LEPR	0.4786857006429171
GNAI2	PHAG1	0.4786857006429171
LNX1	C170B	0.4786857006429171
PTN11	CBLB	0.4786857006429171
CTNB1	NUMB	0.4786857006429171
CRFR1	DLG3	0.4786857006429171
DAB2	ITSN1	0.4786857006429171
PTEN	DLG1	0.4786857006429171
IMPCT	Q8BIX2	0.4786857006429171
HXK4	GCKR	0.4786857006429171
ATX1	SPF45	0.4786857006429171
GTPB1	ATX1	0.4786857006429171
PP1A	CCNA1	0.4786857006429171
CRY1	KC1A	0.4786857006429171
CRY1	ANM5	0.4786857006429171
SEPT7	SEPT2	0.4786857006429171
BTK	ARI3A	0.4786857006429171
TNNI3	TNNT2	0.4786857006429171
PP1A	PYGB	0.4786857006429171
BTK	Q9ERL0	0.4786857006429171
AKT1	M4K4	0.4786857006429171
VHL	KPCZ	0.4786857006429171
SHC1	UFO	0.4786857006429171
FHL2	SPHK1	0.4786857006429171
NKRF	FOXP3	0.4786857006429171
SEPT2	SEPT5	0.4786857006429171
LIFR	IL6RB	0.4786857006429171
TCPQ	SHAN3	0.4786857006429171
FACD2	BAG6	0.4786857006429171
TCPQ	SET	0.4786857006429171
UFO	GRB2	0.4786857006429171
NMDE2	SHC3	0.4786857006429171
WDR33	FOXP3	0.4786857006429171
ALDH2	SIR3	0.4786857006429171
PER2	CIART	0.4786857006429171
CNR1	CNR2	0.4786857006429171
LMNA	HNRH2	0.4786857006429171
LMNA	TOP2A	0.4786857006429171
NMDE2	PDE10	0.4786857006429171
LMNA	CBX5	0.4786857006429171
CNR1	DRD2	0.4786857006429171
PSN1	EFNB1	0.4786857006429171
PSN1	NOTC1	0.4786857006429171
PP1A	EED	0.4786857006429171
PSN1	MYCT	0.4786857006429171
PSN1	DLL1	0.4786857006429171
LMNA	ACTG	0.4786857006429171
KANK2	KLH40	0.4786857006429171
PP1A	CAF1A	0.4786857006429171
KAISO	FOXP3	0.4786857006429171
KPCT	MP2K7	0.4786857006429171
MARK3	1433B	0.4786857006429171
LMNA	UBC9	0.4786857006429171
TF65	NR4A2	0.4786857006429171
RAN	FACD2	0.4786857006429171
KPCT	CBLB	0.4786857006429171
LMNA	FACD2	0.4786857006429171
KCRB	NEB2	0.4786857006429171
LMNA	LAR4B	0.4786857006429171
RAN	EED	0.4786857006429171
YBOX1	FACD2	0.4786857006429171
CHD8	IMA5	0.4786857006429171
CH60	RASH	0.4786857006429171
GATA4	SMAD2	0.4786857006429171
TIA1	HNRL2	0.4786857006429171
TIA1	CTNB1	0.4786857006429171
CH60	FACD2	0.4786857006429171
TIA1	Q3UZI0	0.4786857006429171
RIPK2	CYLD	0.4786857006429171
WDTC1	DNJB4	0.4786857006429171
FACD2	GGN	0.4786857006429171
NPHP4	FLNC	0.4786857006429171
CH60	FBX32	0.4786857006429171
TIA1	EWS	0.4786857006429171
LMNA	HNRL1	0.4786857006429171
CH60	EED	0.4786857006429171
Q3TZN9	SNX27	0.4786857006429171
ZN746	MBB1A	0.4786857006429171
ILK	FACD2	0.4786857006429171
SNX27	Q91YH6	0.4786857006429171
BAK	MFN1	0.4786857006429171
CTND1	DACT2	0.4786857006429171
Q3UM65	SMAD2	0.4786857006429171
LMNA	PAIRB	0.4786857006429171
Q3UM65	RING2	0.4786857006429171
PP2BA	CRTC2	0.4786857006429171
PP2BA	LNX2	0.4786857006429171
SASH1	M3K7	0.4786857006429171
Q3UUD2	GRB2	0.4786857006429171
Q3UUD2	SPY2	0.4786857006429171
Q3UUD2	SPY1	0.4786857006429171
LNX1	IQEC1	0.4786857006429171
HNRPK	RSMN	0.4786857006429171
HNRPK	PTBP3	0.4786857006429171
1433T	FACD2	0.4786857006429171
HNRPK	GNL3	0.4786857006429171
HNRPK	HNRPU	0.4786857006429171
HNRPK	RBPMS	0.4786857006429171
LMNA	EED	0.4786857006429171
HNRPK	DX39B	0.4786857006429171
1433E	EWS	0.4786857006429171
1433T	TRI32	0.4786857006429171
1433E	ERC2	0.4786857006429171
1433E	BRSK2	0.4786857006429171
1433E	RIMS3	0.4786857006429171
PKNX1	SMAD2	0.4786857006429171
Q4ZGD9	NXT1	0.4786857006429171
Q3Y597	TLR2	0.4786857006429171
1433E	FRM4B	0.4786857006429171
1433E	KLC4	0.4786857006429171
1433E	TSC1	0.4786857006429171
1433E	WWTR1	0.4786857006429171
DNM1L	FOXP3	0.4786857006429171
TBA1A	TCPD	0.4786857006429171
ZSC10	NANOG	0.4786857006429171
RIPK1	SQSTM	0.4786857006429171
A16L1	MP2K7	0.4786857006429171
Q3UM65	ZBT7B	0.4786857006429171
Q3UM65	ERR2	0.4786857006429171
RIPK1	TLR3	0.4786857006429171
RS18	CASP3	0.4786857006429171
STIP1	NEB2	0.4786857006429171
DHX9	HNRPK	0.4786857006429171
WDTC1	CDC16	0.4786857006429171
TBA1A	RGS14	0.4786857006429171
WDTC1	IRAK4	0.4786857006429171
WDTC1	EXOS2	0.4786857006429171
LMNA	PPIL1	0.4786857006429171
RS27A	FA92A	0.4786857006429171
DHX9	H31	0.4786857006429171
TF65	KAT2A	0.4786857006429171
VAMP3	Q8BH40	0.4786857006429171
NOTC4	EGFL7	0.4786857006429171
DHX9	FACD2	0.4786857006429171
WDTC1	P66B	0.4786857006429171
1433Z	CLH1	0.4786857006429171
1433Z	SIK3	0.4786857006429171
1433Z	ARHGI	0.4786857006429171
1433Z	KAD5	0.4786857006429171
CTND1	ELF5	0.4786857006429171
1433Z	MYO5A	0.4786857006429171
RBMX2	FOXP3	0.4786857006429171
TBA1A	FBX32	0.4786857006429171
1433Z	ARHG7	0.4786857006429171
WDTC1	SYDC	0.4786857006429171
GDF3	NANOG	0.4786857006429171
ACTG	RN123	0.4786857006429171
WDTC1	PDK3	0.4786857006429171
UBC9	SKAP1	0.4786857006429171
WDTC1	P5CR3	0.4786857006429171
DHX9	EED	0.4786857006429171
ACTS	KAT5	0.4786857006429171
CTND1	DACT1	0.4786857006429171
WDTC1	LIMS1	0.4786857006429171
ACTS	KLH40	0.4786857006429171
ACTS	PRKN	0.4786857006429171
CD79A	LYN	0.4786857006429171
WDTC1	MLF2	0.4786857006429171
WDTC1	TNPO2	0.4786857006429171
WASP	SNX9	0.4786857006429171
TRPV5	NHRF2	0.4786857006429171
KIFA3	CTNB1	0.4786857006429171
TRAF6	Q8C253	0.4786857006429171
TRAF6	WDR24	0.4786857006429171
TRAF6	CR3L3	0.4786857006429171
EPHA4	RIN1	0.4786857006429171
TRAF6	NRIF1	0.4786857006429171
TRAF6	I17RB	0.4786857006429171
TRAF6	TNR19	0.4786857006429171
WASP	ARPC2	0.4786857006429171
WDTC1	TBB3	0.4786857006429171
SMAD1	BTG2	0.4786857006429171
LNX1	MIO	0.4786857006429171
FZD1	WNT7B	0.4786857006429171
LNX1	SRGP1	0.4786857006429171
ELAV1	FACD2	0.4786857006429171
DAB2	T22D3	0.4786857006429171
CTF2	IL6RB	0.4786857006429171
DAB2	DVL3	0.4786857006429171
A16L1	PLCG2	0.4786857006429171
ELAV1	Q8BPK8	0.4786857006429171
TAU	PCBP3	0.4786857006429171
ELAV1	EED	0.4786857006429171
DVL2	SMUF1	0.4786857006429171
MYO7A	PCD15	0.4786857006429171
RGS14	CTNB1	0.4786857006429171
ERBB2	CRFR2	0.4786857006429171
RGS14	LRRF1	0.4786857006429171
RGS14	Q3UZI0	0.4786857006429171
ERBB2	PODO	0.4786857006429171
RGS14	SRC8	0.4786857006429171
RGS14	ERC2	0.4786857006429171
MPRIP	A16L1	0.4786857006429171
PSN1	PSN2	0.4786857006429171
RGS14	ASB9	0.4786857006429171
RGS14	MYO5A	0.4786857006429171
TAU	PCBP1	0.4786857006429171
RGS14	TBB2B	0.4786857006429171
IRS2	PHIP	0.4786857006429171
TCF7	DACT2	0.4786857006429171
A16L1	RPN1	0.4786857006429171
APH1B	AT1A1	0.4786857006429171
TERA	CASP9	0.4786857006429171
GBG4	RGS14	0.4786857006429171
TERA	HERP1	0.4786857006429171
MTF2	RBBP4	0.4786857006429171
CD3Z	ARRB1	0.4786857006429171
TNIK	Q6P5B5	0.4786857006429171
RUNX2	FOXP3	0.4786857006429171
HDAC2	A16L1	0.4786857006429171
CXB3	CXB6	0.4786857006429171
FABP5	FACD2	0.4786857006429171
RUNX2	SMUF1	0.4786857006429171
PDLI7	EED	0.4786857006429171
LNX1	KAP0	0.4786857006429171
ATX1	CNOT2	0.4786857006429171
DACT3	DACT2	0.4786857006429171
LNX1	ADDA	0.4786857006429171
EAF6	KAT5	0.4786857006429171
PILRB	CD99	0.4786857006429171
A16L1	DNJB1	0.4786857006429171
SAHH	FACD2	0.4786857006429171
NLRX1	IKKA	0.4786857006429171
CRX	Q8VD35	0.4786857006429171
CSR2B	TADA3	0.4786857006429171
LOXL2	EGFL7	0.4786857006429171
DVL2	CRK	0.4786857006429171
CTBP2	KDM1A	0.4786857006429171
ATF4	EGLN3	0.4786857006429171
TNR3	TNF14	0.4786857006429171
SRC	GAB1	0.4786857006429171
NCK2	DAB1	0.4786857006429171
A16L1	SEC13	0.4786857006429171
RORB	Q8VD35	0.4786857006429171
DVL2	APC	0.4786857006429171
DVL2	ANKR6	0.4786857006429171
IRAK4	TLR4	0.4786857006429171
A16L1	PO210	0.4786857006429171
NFM	NEB2	0.4786857006429171
A16L1	RHOA	0.4786857006429171
SPY2	SPY1	0.4786857006429171
CEBPA	TOP2A	0.4786857006429171
MCL1	FBXW7	0.4786857006429171
FACD2	Q8BRB1	0.4786857006429171
FACD2	FLNA	0.4786857006429171
S1PR1	SRC	0.4786857006429171
RN19A	TERA	0.4786857006429171
LCK	CYLD	0.4786857006429171
S1PR1	CD69	0.4786857006429171
EMD	WDTC1	0.4786857006429171
MCL1	PIN1	0.4786857006429171
FACD2	DCAF8	0.4786857006429171
PTEN	IRS1	0.4786857006429171
RAB7A	FACD2	0.4786857006429171
PTEN	CENPC	0.4786857006429171
FACD2	NLE1	0.4786857006429171
PRKDC	TERA	0.4786857006429171
PRKDC	EED	0.4786857006429171
MAP2	EIF2A	0.4786857006429171
PRDX6	GSTP1	0.4786857006429171
FACD2	STK38	0.4786857006429171
FACD2	WIPI4	0.4786857006429171
DYL1	A16L1	0.4786857006429171
FACD2	P5CR1	0.4786857006429171
LCK	FACD2	0.4786857006429171
FACD2	MYO5A	0.4786857006429171
GBRB2	PP2BA	0.4786857006429171
PKP1	FBX32	0.4786857006429171
UNC5C	TBB3	0.4786857006429171
DNJA1	ATX3	0.4786857006429171
DNJA1	A16L1	0.4786857006429171
BRAF	UBCP1	0.4786857006429171
RAC1	DOCK1	0.4786857006429171
FACD2	TRAP1	0.4786857006429171
RAC1	XIAP	0.4786857006429171
