source	target	Weight_1>2	Weight_2>3	Weight_3>4	Weight_4>5	Weight_5>6	Weight_6>7	Weight_7>8	Weight_8>9	Weight_9>10	Weight_10>11	Weight_11>12	Weight_12>13	Weight_13>14	Weight_14>15	Weight_15>16
YMR125W	YMR125W	0.01618441928043274	0.03205039464615992	0.02968138792363613	0.015590332952971625	0.04006288254864152	0.05422146084721353	0.026738209742023865	0.0305025942153122	0.04589843282366699	0.026665145318186863	0.020831942696852575	0.03428854993359782	0.035277128531443054	0.03254455186174966	0.0321868913694519
YHR089C	YHR089C	0.08612932345778851	0.14593398682379835	0.12959269764681045	0.08070399606999536	0.09968737651487124	0.10258878118943536	0.07947024203534422	0.0432919694271031	0.011338807056973928	0.11799004718456245	0.12578506274259096	0.027321174212121217	0.1120823097627251	0.1751455777309854	0.11932421053297612
YHR093W	YHR093W	0.1283313408817213	0.19659023744925896	0.11228887014991436	0.10548750178456157	0.11037952486179377	0.0618536565749819	0.30105079772631727	0.3258270469745177	0.13608213464907135	0.12444741705667291	0.14866193365652278	0.10486518404770571	0.03278732535576986	0.10773985348805055	0.19004648479077713
YML009C	YML009C	0.138270294622733	0.17502206745658444	0.16091946142250935	0.1201083811413473	0.13745552423534654	0.16230739666413835	0.13719084372222098	0.08867788725213682	0.09531859527109096	0.22284977573524145	0.23824295281999566	0.1380322426655224	0.17061594199130206	0.18446342110758815	0.10254221134786022
YJR115W	YJR115W	0.10184781860675825	0.006890794894367049	0.10310419084423701	0.1588457335671575	0.10824079590948578	0.16163084987473597	0.1894944406231236	0.12201935131675228	0.13781130661807803	0.12530803197692966	0.060758676185780694	0.0447720294887257	0.11696737767293926	0.15206045688002787	0.1655372232138707
YML019W	YML019W	0.09969978117790607	0.09719827997870223	0.07162419862696763	0.03678005989672297	0.0349498447097348	0.04890251896318927	0.04656632800734991	0.052297348223493224	0.03786043408445704	0.0671440554439541	0.07056458360253944	0.043881218833662396	0.06645182833488933	0.05669043084648396	0.0540221531179377
YPR162C	YPR162C	0.11084956436114798	0.10111773091856749	0.04536455446499822	0.06382339298004994	0.1181596594925108	0.12992330868375326	0.13249362367163917	0.14063073077245075	0.13194484762991288	0.10938866423300345	0.07156559659831899	0.03225748322942495	0.05381236356755365	0.08730095605233147	0.06682018885845922
YDR070C	YDR070C	0.19715685156643364	0.15765914257250707	0.07762547481703526	0.08636139176182062	0.08496427021634484	0.09980620850273487	0.10122895712181164	0.07223936630508485	0.09396364343420086	0.10522553585706704	0.14736669250913687	0.1077117085850851	0.04342583015965396	0.08450326206202413	0.18471671118957253
YLR117C	YLR117C	0.04005918641991666	0.06255067564360776	0.044546164343323556	0.07169666780732144	0.10300795767945364	0.10514085110597378	0.09406577762445534	0.05410816459718639	0.03308336466048367	0.05648075619275699	0.04571930353471522	0.012460331199109451	0.07003330096429025	0.10709152205423239	0.07227585874519234
YMR157C	YMR157C	0.042744684317570114	0.06635643402742072	0.10627857618071486	0.1425911144752544	0.13967608305796064	0.07550273725002454	0.029062300823195723	0.02709346602528737	0.016805069011308307	0.019887516383328297	0.05673249962543642	0.11135710657646627	0.11114355575787664	0.08088945124291154	0.103713194549386
YGR099W	YGR099W	0.15968666168709178	0.26048616412617853	0.2895362513569501	0.27323832705011447	0.2785091143072855	0.2566224775756709	0.14420069060805332	0.09854666069975834	0.2583550877176614	0.35868897960974544	0.33473049920218256	0.27786884193822803	0.23552239244891826	0.1400362957272147	0.041481479215108225
YFR022W	YFR022W	0.08372479703365332	0.07886828666875471	0.05224343445384972	0.0394119311107741	0.04606994970791118	0.08734217113411713	0.1644883641036812	0.20571655746073708	0.16742116058983583	0.1114339480245705	0.10298604874994556	0.10355632680229336	0.11287771399705397	0.07084734712913562	0.0073353275950515185
YJL100W	YJL100W	0.07298085381776964	0.0357168344661109	0.042980986093500324	0.07974087112491803	0.10617628922985958	0.1156299701464341	0.13291488373226298	0.14771204059487986	0.14943681687219815	0.137262930900881	0.07966498511155436	0.08459732925375586	0.12817573855728756	0.08161546964045756	0.07419034117848644
YHR072W	YHR072W	0.1590499566734054	0.12433353676327863	0.08992374551581313	0.07395133916332887	0.08586393675579455	0.08633522340528559	0.08071147778039665	0.04519145745514301	0.029600084282637128	0.07517139581901494	0.11103944874561801	0.1326105696969159	0.14643246540158766	0.14093831522468397	0.13882920989651837
YIR019C	YIR019C	0.049892085133817536	0.0818556244238621	0.13096107941469076	0.1167479452336357	0.13209176602917763	0.19653169183110994	0.19793818617363199	0.12093865892752372	0.09353983467865702	0.1399631126270826	0.15444237366488092	0.15712115172557076	0.1684343856440743	0.1443396658072657	0.09459939367460364
YFL002C	YFL002C	0.07530214447810701	0.048334117653016345	0.024392480856674795	0.07550371882344165	0.15124295074084557	0.1804273165512499	0.12958392565050258	0.07837622966350512	0.06416097288671947	0.04544062595152483	0.024877294552118318	0.06949085163517596	0.11581096199689618	0.09349580280790207	0.09786367669372832
YJR135W-A	YJR135W-A	0.02095250345962542	0.06788926518855963	0.059492804050592096	0.05363771515568249	0.09245387169892334	0.05769438022507664	0.020771290491591026	0.037117027355447106	0.03891947360183892	0.026757142116782744	0.06149945398343441	0.09949864612439452	0.06243408589929202	0.016611503112227352	0.06344463825950508
YDL171C	YDL171C	0.08195844303462599	0.04102851864603734	0.04147115617930508	0.09781323780399338	0.12128495344797194	0.12154864483112969	0.12827441010008306	0.11104009333133588	0.10744601884085711	0.06687994426495547	0.04104435296280076	0.07491921476514093	0.09586621089323297	0.11051193653842192	0.10085548826250544
