	25min	30min	35min	40min	45min	50min	55min	60min	65min	70min	75min	80min	85min	90min	95min	100min
YJL066C	4.01813444408303	3.72530990576829	3.70657187420467	3.45171319625114	3.49841767503832	3.8944891085016	4.06261742533763	4.13719342084704	4.18767015276581	4.4225176837314	4.31295710393964	4.44682356124967	4.56834439661677	4.50638174633688	4.45231251465315	4.36374805694523
YJL065C	5.19044253435616	5.26983033278571	5.42184739208202	5.27687249992595	5.3227557977283	5.27917264794523	5.43371105792393	5.35123466064034	5.17437632988633	5.31464179322925	5.43150760632026	5.16085855092945	5.22680916863757	5.37482604950489	5.30458458845711	5.32209144193894
YJL064W	4.64438014706776	4.79125467447512	4.84024897360362	4.73853131098952	4.73503018883805	4.73468361335354	4.91244616341734	4.7825853875487	4.58664977670322	4.82624837863446	4.91130565861355	4.67102702896872	4.71109881560933	4.85555088580499	4.79949620410554	4.82198603057544
YJL063C	5.43728024009269	5.25416607801603	5.168412559898	4.94651767699432	5.00457810956033	4.95907044973839	5.19531634453885	5.38758995210121	5.46415156051021	5.77940751936005	5.61329954186324	5.65807669306163	5.60236255654704	5.20547364966534	5.32759184534247	5.33454141747621
YJL062W-A	5.35129480818362	5.10496369576545	4.74781144535828	4.95723826760922	4.81021695031069	4.73819784569509	4.93520199472928	5.13932600312071	4.90861666862388	5.39521256464234	4.79870676385642	5.27977018072898	5.30576455726416	5.1520875516574	4.98458252639414	5.14115248109049
YJL062W	6.69703804179122	6.86850567580398	6.87950177939668	6.89874165069019	6.78513747746737	6.73548539146832	6.65358787041214	6.757922960968	6.84238873306339	6.69583548301651	6.75735478524105	6.65619297763168	6.61995857944694	6.75921269946491	6.84607257152626	6.65859962641258
YJL061W	6.62369827494978	6.53888033004417	6.48606518817038	6.29146322971154	6.42837291450106	6.4137835293177	6.4816462438014	6.47947413844128	6.45201984521807	6.36144736845803	6.48889791100881	6.46953448296001	6.36996424772064	6.55694933916223	6.48212447803883	6.34084936365853
YJL060W	5.89707180232402	5.91137658260196	6.19971656264196	6.46300035187966	6.37389988409519	6.36574620445001	6.25622358945062	6.0789442758289	6.03436669150789	5.8767093234415	5.87954308966836	5.94114213736156	5.96406277098971	5.9448685613792	6.01030043026541	6.15960230111158
YJL059W	5.62562487124036	5.77846171376851	5.57455744062222	5.50770923294303	5.30206607805733	4.96807738880969	5.00408513506912	5.02178844737626	4.90211733071076	5.07383752919204	4.7202350328671	4.94296905628831	5.15794817525412	5.44626499577585	5.48424957521837	5.40942183443559
YJL058C	4.30758906547771	4.52276062897008	4.46475833198528	4.42380337683339	4.33158723337398	4.57091579518802	4.42208171915195	4.44381691687379	4.30069838612185	4.35302366400269	4.15487398968786	4.15528925835323	4.21794632148897	4.11819183694052	3.96512470249287	4.27868254877473
YJL057C	4.40273136320769	4.21589540606903	4.20611968964326	4.46194268655659	4.59236561308462	4.69906229122169	4.72601399582871	4.85463325447863	4.825191423142	4.84661809185917	4.98922352003082	4.72202751761527	4.84703753498649	4.79215259287251	4.76198461341644	4.75316981573846
YJL056C	4.27921191281533	4.38159692808863	4.51308298791309	4.5948908403699	4.46786063478146	4.65139942138274	4.55290527335954	4.44787341677081	4.59875800062672	4.66355359313614	4.65984897603942	4.50622457249589	4.71771382007457	4.45061879093686	4.34928078623946	4.59244340545612
YJL055W	6.25130068929394	6.09090545071584	6.29827419191739	5.9038019024082	6.0875427807908	6.158426395533	6.3029023689864	6.28117781657792	6.40337688813652	6.39986066751932	6.28773926198173	6.55723257784579	6.45655053957736	6.38250163206174	6.42726548997592	6.44786151039927
YJL054W	6.21680396658105	5.99318754613305	6.11400809307344	5.89824928770936	6.15946771464181	6.18570842718682	6.26298516859366	6.2571065592754	6.18652547376357	6.26510676102277	6.23038217534809	6.26219789746543	6.13935779792987	6.30075768195322	6.17475245866087	6.02627712746224
YJL053W	5.51640318268975	5.32870496934161	5.38454993932585	5.31279425591636	5.29998069286686	5.39501550085638	5.58167290716844	5.41063500059031	5.31556442545885	5.35311850421078	5.40833615024787	5.29965756344666	5.37435585421389	5.24971162748753	5.27825513440648	5.27377675827667
YJL052W	7.58314094593601	7.20691573252083	6.51439852703023	5.65819974860404	4.89279105244847	4.30316711706737	4.30028137200009	4.3075926019628	4.27577663348283	4.03578684310951	4.03031301934807	4.29261661844198	4.30398409181373	4.26909976892159	4.37711578312935	4.42557365069032
YJL051W	5.40699994146158	5.47873800830664	5.56625326649038	5.78396442900461	6.35393578383985	6.76765229814372	6.905544843731	7.04911422712557	6.9760332108149	6.68927120284118	6.28955205411991	5.95750876578493	5.69913247060905	5.49302115675655	5.39992820826515	5.40942183443559
YJL050W	7.37039286122208	7.44629426297044	7.51119694366873	7.44963722970715	7.52603005148135	7.50529542104398	7.36119996105175	7.37195652853594	7.24165008439121	7.17000167179807	6.99365119059967	7.12043156505874	7.08399210662032	6.89539682729471	7.01769407699285	7.10476400859919
YJL049W	4.20572657223383	4.16414900294181	4.13490894722488	4.10022394123568	4.33566480691957	4.57485189381757	4.64205448912453	4.73690089587069	4.66934786465009	4.67878167316548	4.62581374621745	4.48900612814214	4.46204545810716	4.53645447881514	4.35489091476944	4.51141981441641
YJL048C	6.95573829633471	6.3695570912948	5.97820233438241	5.920332661864	5.74224795502041	5.84305057339541	5.97664853213401	5.90396732616258	6.01642532122791	5.97712952729811	5.99069181030283	5.98724477040773	6.13812545135598	6.06114310104928	5.99959603386141	5.93110946369017
YJL047C-A	0.687304999876393	0.336449352368883	0.8260853353412	0.358088547403592	1.43093257573347	0.145057143074653	0.649049230450974	1.3343665446474	1.01569739929989	0.803506253678916	1.62231134173284	1.0136837297575	0.861571460311299	1.28076048968272	1.33012845977263	1.6060731305407
snR60	-0.493462045233341	-1.03240945256861	-0.294128675018596	-2.40145161868214	-0.398516630130058	-1.61450882961243	-1.21418079714844	-0.3114299067707	-1.31548171953523	-0.901939382625277	-0.124035780867094	-2.06117198370662	-1.20852022115015	-1.25493228281889	-0.111017866897451	-0.277156818702981
YJL047C	4.87677658939411	4.75673233588372	4.60917923557299	4.5914541474688	4.67192561890269	4.80003276724502	4.94083530858616	4.80173011554165	4.86583797497555	4.75619408301635	4.78335016857125	4.71612019725878	4.93765776256135	4.8697939182283	4.77459715921955	4.65731271698325
YJL046W	4.58379356954049	4.48874338933656	4.56818233873016	4.50276325305892	4.7381141080577	4.69183125511342	4.79916576997065	4.90566487874191	4.8286227190989	4.82282528843002	4.86828567268368	4.78827809424469	4.65705764056951	4.68346310547119	4.61075983018039	4.65334272625754
YJL045W	1.71440648766546	2.06319094963058	2.27795954014792	2.25974681233209	2.10160187591597	1.91381253475677	1.77544252506138	1.7827559738082	1.63317040020466	2.21297442840205	2.21734239150712	2.08061592314563	1.92721078023859	2.35347746844549	2.4883779623381	2.52321914601976
YJL044C	5.92481531183254	5.4613025723706	5.18748791773169	5.23122698252533	5.41042254931177	5.53493970825391	5.87438781457232	5.96468175520237	6.24547520667628	6.21506429964995	6.66680548907761	6.48090161700741	6.46542147617379	6.26886877827465	6.15559413820904	6.05965676324648
YJL043W	0.503272750344599	0.983223925635061	1.17089930322191	0.752071274478395	0.690147872663126	0.863969836222201	0.80544035382736	0.565508272274117	0.500135877969963	0.272004089334744	0.682777908219318	0.565437395147083	0.710573936903936	0.24486001609673	0.487928117108771	0.535367171777826
YJL042W	5.21061865394851	5.42578653755792	5.53467983201313	5.81228879009269	5.82579231949455	5.83814638639925	5.83560342811757	5.72666912659405	5.78521806917239	5.74002434835889	5.78761133732274	5.96125945753465	6.04256378879228	6.00202323885287	5.96149252922854	5.96353457283104
YJL041W	6.83502497138477	6.74265502632745	6.83439865322421	6.98181034631049	7.01990322616537	7.10564892076941	6.97719561193006	6.79182944094335	6.70165258994821	6.7382447133912	6.67792092395217	6.72178324518214	6.58330116736291	6.63546320742211	6.65124333863719	6.7072814405051
YJL039C	7.01859962448821	7.1876070670283	7.35545944292992	7.5009128982259	7.54596436213895	7.52017118611661	7.38567328829847	7.34066449969147	7.31626340016702	7.16663003672694	7.06946650685595	7.13710745409125	7.06595970890852	7.16260685976644	7.07829644534467	7.19833213952759
YJL038C	1.13014978119221	1.55050109374654	2.12805034803458	2.46898513577206	2.15795523209232	1.98653290880402	1.46733130563217	1.70354028753015	1.69463355427428	1.42577177003936	1.52717976779248	0.715105488006671	0.861571460311299	1.03329112913539	1.72613744083908	2.00541289384997
YJL037W	0.850495404607763	0.695781561392366	1.25597057358146	1.13860914831273	0.690147872663126	0.757171097834372	-0.0444610801171779	0.071704497058597	-0.43574906296164	0.00832747991384037	-0.124035780867094	0.715105488006671	0.600346576208899	0.648888814593269	1.5805051139588	0.390252895461198
YJL036W	4.61061379837233	4.51151043545281	4.63322957634526	4.48064078993462	4.57866835711966	4.62126601802462	4.62115568886511	4.85463325447863	4.96270989448395	4.85334458167793	4.823943333481	4.99512538282956	4.92627974570062	4.77711792696166	4.75351457262027	4.60483066243654
YJL035C	4.35820707006588	4.45390464969395	4.588826407757	4.56014985754726	4.48631852907386	4.39062174707184	4.15275202243933	4.21065369029962	4.18767015276581	4.34826950800337	4.59095613670189	4.58612773376514	4.56834439661677	4.53645447881514	4.52875530345956	4.77159998224309
YJL034W	10.5234426345996	10.5476148981842	10.6529445654265	10.6618884569945	10.3926936434778	10.1688445660711	10.0349254503632	10.0196043362471	10.0249302369596	10.031670783755	10.1580384850771	10.206754163605	10.2758289659306	10.3786009482354	10.4705522123268	10.5000167144908
