	0min	5min	10min	15min	20min	25min	30min	35min	40min	45min	50min	55min	60min	65min	70min	75min	80min	85min	90min	95min	100min	105min	110min	115min	120min	125min	130min	135min	140min	145min	150min	155min	160min	165min	170min	175min
YLR115W	5.14621948321741	5.10466118530729	5.08629197464132	5.27663683792183	5.47835475134369	5.32263322338358	5.56754018146579	5.76580725142686	5.69556860574937	5.80319136945615	5.89256298576261	5.73765962555244	5.68344283692298	5.7377902407329	5.50115053904795	5.33282195622394	5.47695485978432	5.43616051085577	5.33551064993535	5.33755636559244	5.36749982901427	5.40737463052662	5.54178501357268	5.48789612303971	5.55037496047341	5.41556578687893	5.57596003914497	5.44375416855598	5.36562394188033	5.09640696064681	5.30805329206392	5.05789901213769	5.30765354629512	5.31370068220585	5.15262135580827	5.08461333333649
YLR116W	5.20958046116993	5.29077808319668	4.84241013114473	4.53703286247341	4.51157733821889	4.67358611746612	4.652370801175	4.8592799610429	5.05575186252579	5.02904822673004	5.04147036608905	4.97011798299871	4.99593186703858	5.10656569100412	5.15766522860407	4.6983925664902	4.92512128544782	5.03710255832606	4.84651803243334	4.88233412864845	4.99730413767721	4.91865455556427	4.77072131258487	5.06645096552372	4.87520432021778	4.80684939791584	4.74366166436406	4.97695921835403	5.04069910774119	4.6175365840018	4.91131189865214	4.82412821489365	4.92528110930664	4.85578158285458	4.79527089857118	4.72363847961689
YLR117C	4.8455213908192	5.12656685294005	5.25737733432917	5.13329328405637	5.03510456863845	5.19628773817605	5.03761921823292	5.31080790558034	5.27591261931471	5.42817801889388	5.40464696298157	5.42541130288487	5.33310543633965	5.27399852215824	5.18453392933691	5.08818972628678	5.24886752112988	5.24470958744842	4.96552120856076	5.02170252650919	5.1249248922105	5.22099411806861	5.19391507318	5.18889505299499	5.07084854181412	5.03946998468455	5.29359720832629	5.14911607013097	5.21637960477412	5.11187733334335	5.05852567879697	5.14719336556366	5.09750994643648	5.23486673466008	5.10782616463961	5.18732150741739
YLR118C	6.44124495519738	5.99217398272017	6.01919191003608	5.90234567977144	5.8729913697035	5.79359168412981	5.83256798124791	5.64838146746015	5.65689247294106	5.56372954733201	5.53291773757211	5.5347129997489	5.51696559979203	5.55575019322048	5.64157395738112	5.78230675030959	5.58605519572448	5.72740546471688	5.99297822291326	6.02751314703718	5.98184150783704	5.94883824141467	5.93766672880672	5.84350964687206	5.85854522514156	5.92472591750671	5.88574122261735	5.88068911793303	5.75254009101454	5.98357228266114	5.87590356572029	5.88893830745228	5.94007879963236	5.94880024798574	5.94051191779505	6.00944918813593
YLR119W	4.346713340759	3.80069488154703	3.3937109160698	3.55354168665259	3.54163996439808	3.20924876612315	3.20607050168819	2.94347723795016	3.07274912062936	3.24230701049461	3.33274314386114	3.24899741692681	3.42280179517541	3.72105942429023	3.99098470569725	4.31277562429346	3.72367511034027	3.47661270128201	3.91354968283617	3.75634774577774	3.57870674117623	3.84803659109981	3.63678699568628	3.56507893252106	3.78357296095657	3.67085105564771	3.65109002640129	4.06880450782624	3.61909975341143	3.91704599229229	3.79994921717872	3.84917043652772	3.66677535676685	3.74041507270622	3.69925980576762	3.77415008529877
YLR120C	8.96966419160707	9.10332770046459	7.93036906887053	6.88344200348241	6.89186296098636	7.08145220601071	6.86450304724742	6.57473687760274	6.55951904808367	6.30735684710406	6.24673336655164	6.06751909664953	6.0576788418049	6.03144162465355	6.09395884414994	6.26932329772997	6.35850674157022	6.63479689158959	6.61945100290452	6.80114789619781	6.54684725404265	6.58170496813591	6.69932519153372	6.57830889208263	6.43920071683364	6.51942009174362	6.25226898197419	6.38363932791583	6.43702426995887	5.75634508355425	6.42870675402796	6.40462259157324	6.68410322574975	6.71556150676741	6.55126270199424	6.12050685812706
YLR120W-A	3.83689211105217	2.91836437645212	1.47158218025295	2.0486587157613	3.32769910459856	3.3231484981413	2.95800606460058	2.04073332100449	2.38268046429948	1.56519371782572	1.2578317284863	0.889272748975728	0.431849074497961	0.563008927663847	0.098716389782178	1.57519661782401	2.36098086958683	2.88075313847958	2.95291405757952	3.01471969997427	2.74991030339994	2.86114056904178	2.54470114931387	1.97801595086976	1.91602503878559	1.34479206248008	1.23817136928681	0.740680706729379	1.46600040537876	2.36387336576831	1.91389107144417	2.38842391902507	2.58622239946709	2.14464125780389	1.94172859258807	2.49940409908408
YLR121C	7.51909169453521	6.99664372078334	5.896594940324	5.93793223168418	7.03614121154029	7.07807601860613	6.63320929707523	6.15968107658037	5.89152913104751	5.59950814403691	5.0243980279399	4.71699904275937	4.40152296380791	4.34964721944275	4.47300124944048	5.39812309870884	5.9398182711529	6.36448777816795	6.29346188841187	6.43045725278331	6.3025418775418	6.31481279750989	6.01838590226402	5.88784636423764	5.74012568697008	5.58921379991533	4.96227433433799	5.06560405750639	5.39478881527814	5.20425924892557	5.70123331007543	5.71959798354616	5.87169761373394	5.89121000631431	5.80841616287703	5.70383159719692
YLR122C	2.73175842932557	2.89586511420141	2.84325341721923	1.87261015254769	1.79942299780335	1.48057799399164	1.57955044375458	1.23833378757229	1.37158201964929	1.88533796746143	1.72043045671092	1.60361270087651	1.61048992671481	2.05978885028492	1.7159729973634	1.37121471909646	1.65335357049489	1.58547256179259	1.66724844278717	1.36271782841615	1.59304958077439	1.88699677140548	1.38289113115131	1.63202804651922	1.72632038226532	1.38968826242147	1.78109269997309	1.54864782259923	1.67062940535759	1.78696407799589	1.41760354672003	1.21351431149937	1.9477835450175	1.62872432219599	1.42771127239105	1.47637848449884
YLR123C	2.69849039278571	2.99445841133609	2.94102703034856	2.00051246263943	1.88367879570719	1.66470690362101	1.36769029008006	1.27903739134529	1.68520381107768	1.64562742866162	1.72043045671092	1.6315109914957	1.63896979238707	1.98817926935277	1.80177404493183	0.998242897463664	1.81656722532355	1.52681571169213	1.79140657629363	1.52935572608293	1.62553491294172	2.01095240915982	1.54007079065712	1.80384524060569	1.75972111261676	1.34479206248008	1.86885976029513	1.75770474264179	1.59725235673658	1.93346353474507	1.59348775535902	1.1358525307922	1.7986129521809	1.41651247038809	1.4616155226196	1.3570276811667
YLR124W	1.69403175950097	1.66583901748423	1.53558604632962	0.816296049321917	0.319463273468923	0.829908378701893	0.00877415642733795	0.499888540688573	0.28293639855093	0.336289764442256	0.572767611748251	0.581307584073054	0.725394917399333	0.351011192165361	0.559179884110262	0.389598594211379	-0.176322683421278	0.272046269261955	0.725731138142055	0.702268013582093	0.128580526609933	0.274846636132708	0.330077486372447	0.115596809428663	1.15306000113214	0.728402934491273	0.510798883289331	0.211353887101952	0.479591641300898	-0.20247604032285	0.601087569649766	-0.216581179504864	0.0223742629009866	-0.032987252612358	0.736973108493019	0.614083888892382
YLR125W	3.43387035853403	3.08674273110473	2.9644690611672	2.62622129393495	2.15630686300628	2.16995633105621	1.83669342568193	1.8912169282778	1.89915069961131	1.32580538403584	1.80283780646898	1.60361270087651	1.55178595318035	1.86031594336319	2.00837991040981	1.79529262647667	2.16712838445446	2.00626247941463	1.79140657629363	1.44844137124435	1.9155522642174	1.71538747089572	1.81083538479073	2.23986633340506	1.91602503878559	1.90466003387709	1.71946725649625	1.7818289003262	1.84980689652315	2.01471596701189	1.77478675123408	2.0503409712417	2.1665259892068	1.90962284165308	2.0347569172409	2.11402329579325
YLR126C	5.17673864267488	4.96304291050956	4.89520638453777	5.11927104909687	5.18929116313373	5.50264809832154	5.45313482334253	5.2960095443377	4.94239973682586	4.87907708197419	4.63586361564576	4.61238916188438	4.7406703605181	4.72491060751884	5.02421272703931	4.85348267457409	5.02390000494395	5.17956533019342	5.08357098685098	5.21754764172798	5.04911614053953	5.14523325262474	4.96695583146172	5.03722324207326	4.96385540500102	5.06391494250839	4.99839872325122	5.14679589427563	5.27637582767962	5.67119141555553	5.49694206629824	5.60719010465548	5.6806257116066	5.41933546499671	5.57280369157904	5.73807354425743
YLR127C	5.24745358356019	5.2447828964492	4.86749626421101	5.02314032416479	5.01345057398139	5.09569733970389	4.96674996931676	4.94081975353748	5.08275101119144	5.1280301492885	5.01001511070668	5.05754639708682	5.00962865912497	5.1177939854455	5.04781764738202	4.90168338356789	4.88626307634336	4.82526567855217	5.03833927936906	4.81130337262675	4.8675107177229	5.10058375496232	4.98416166558728	5.06162061338071	5.09394823579455	4.98198973069513	5.07112924784728	4.95059846900561	4.99619664439977	5.01974855767515	4.95492784599091	5.19823207556223	5.05428639940842	5.09647727844087	5.05328099942916	5.00413598243785
YLR128W	4.24092731945588	3.71974450250497	3.76472000479548	3.37623069292283	3.30750469868685	2.76116210508033	2.65824564019079	2.69542215422563	2.57473219827807	2.71780868216326	2.67688331898487	2.65597241530745	2.80954778799085	2.7925338903288	2.89636795165951	2.36193418086725	2.50473561416798	2.80872212886917	2.39761289870554	2.9863385923642	2.80767633900564	3.00225768591423	2.93281161220714	2.81138929100984	2.93522168228184	2.72997824217992	3.34929715900131	3.02047520662422	2.80165494304189	2.71128905844322	2.70910774516227	2.96126744883404	2.97027792853059	3.06172091563492	2.92901244778181	2.3820220545364
YLR129W	6.40174226990492	6.52391339175159	6.02895318227146	6.65272020319993	6.92703435272769	7.10154507441675	7.02038133029214	7.03900557363303	7.05271300877189	7.15863618425593	7.13847666923847	7.05198121212513	6.97480814778368	7.00072350580701	6.89606561198631	6.88017613650151	6.97082938079733	6.84596193089452	6.83557113429405	6.81634315979657	6.80795231822149	6.80684663368337	6.71486882351427	6.78804258305686	6.68501859135512	6.61940715010699	6.70494857385222	6.60598891699907	6.77801564280799	6.49151305401008	6.56513094404878	6.63465791698393	6.68941024817033	6.59988894808187	6.60534400218844	6.41381647718182
YLR130C	7.3459426860973	7.69849423272959	7.56482928836455	7.31478587510932	7.08589728899217	7.14091029049816	7.12473668211057	7.06905599273807	7.13181601719119	7.05874654072808	7.06663318945209	7.03314947006857	7.12015146433955	7.07677140163227	7.08403374144987	6.9193358507657	7.02490014831282	6.98113263430437	7.02032531953558	7.19756470074792	7.22389347062865	7.22998998022314	7.19963266605416	7.36043758039971	7.17580784112737	7.2451622553633	7.25374479543804	7.15148289885096	7.23035547155521	7.10930246073885	7.18305572770464	7.13384266537079	7.21241310016647	7.18089909458462	7.16027948743357	7.17388084696764
YLR131C	2.78026485923587	3.43768590956153	4.01536237086743	3.66584835692444	3.43398176505941	3.13840271385073	3.62962205743197	4.42390656064193	5.18142719377927	5.75716722075933	6.13717681927339	6.19217593426701	6.31208215979798	6.24491063087754	6.07971633293944	5.58684064853017	5.18839375861952	4.9364777669026	4.75797561114912	4.60277823771224	4.439869997775	4.72407702920158	5.14579580415448	5.45143239236587	5.60193075593099	5.73334324622464	5.93909577523955	5.78247965059683	5.64437829832745	5.09017206082981	5.17144841477844	4.86681801975686	4.69842364969206	4.74960137545627	4.91328881632005	4.92590984980756
YLR132C	3.64067772364931	3.70040050111126	3.46118264895254	3.31849026501675	3.12338005108931	2.78786083625249	3.07243918134039	3.00543357272409	2.89582920143644	3.14420147003112	3.1971198577447	3.47368515827782	3.45519446081217	3.20423084760005	3.22100280681785	3.32934862330382	3.04598323874822	3.303971141016	2.80362855523712	2.88236283472672	3.16894806751496	2.75875928042639	2.87495192253626	3.11164086991265	3.26095864321141	3.33438221282963	3.50350740807959	3.10894893181945	3.20714189538535	3.22530365308991	3.17336138046155	3.09039390373966	3.15552032249008	3.04068607451168	3.18383581187547	2.84819583286202
YLR133W	5.75389339605656	5.71052544190612	5.43569005288844	5.06470785336266	4.84853601168321	4.53861276649433	4.39284690634219	4.58272423210688	4.71969475345747	4.89561803361127	5.04711654361427	5.07542976743122	5.13489634934724	5.07234675886134	5.02421272703931	4.92052161660631	5.17125536895553	5.11632153819373	5.02996077286544	4.9573606891516	5.08167648291745	4.94996904131386	5.01462433226647	4.9922405056936	4.92389860294133	5.01460368314723	5.21483511493121	5.16295930852308	5.117062251943	4.68114259364064	5.02821988285177	4.93718413279119	5.00689661585424	5.07594671781165	5.04212005888293	4.7904265227831
